1377299093, 252.00
1377299094, 249.00
1377299125, 251.00
1377299130, 252.00
1377299135, 253.00
1377299140, 253.00
1377299145, 253.00
1377299150, 252.00
1377299155, 253.00
1377299160, 254.00
1377299165, 254.00
1377299170, 253.00
1377299175, 254.00
1377299180, 254.00
1377299185, 254.00
1377299190, 254.00
1377299195, 254.00
1377299200, 255.00
1377299205, 255.00
1377299210, 255.00
1377299215, 255.00
1377299220, 256.00
1377299225, 255.00
1377299230, 255.00
1377299235, 256.00
1377299240, 256.00
1377299245, 256.00
1377299250, 256.00
1377299255, 257.00
1377299260, 256.00
1377299265, 255.00
1377299270, 256.00
1377299275, 257.00
1377299280, 254.00
1377299285, 256.00
1377299290, 257.00
1377299295, 257.00
1377299300, 257.00
1377299305, 257.00
1377299310, 256.00
1377299315, 259.00
1377299320, 257.00
1377299325, 255.00
1377299330, 258.00
1377299335, 258.00
1377299340, 258.00
1377299345, 257.00
1377299350, 258.00
1377299355, 258.00
1377299360, 258.00
1377299365, 258.00
1377299370, 259.00
1377299375, 260.00
1377299380, 259.00
1377299385, 257.00
1377299390, 257.00
1377299395, 259.00
1377299400, 260.00
1377299405, 259.00
1377299410, 259.00
1377299415, 259.00
1377299420, 259.00
1377299425, 259.00
1377299430, 260.00
1377299435, 259.00
1377299440, 259.00
1377299445, 258.00
1377299450, 259.00
1377299455, 258.00
1377299460, 258.00
1377299465, 260.00
1377299470, 261.00
1377299475, 261.00
1377299480, 260.00
1377299485, 259.00
1377299490, 260.00
1377299495, 260.00
1377299500, 259.00
1377299505, 258.00
1377299510, 259.00
1377299515, 259.00
1377299520, 259.00
1377299525, 260.00
1377299530, 261.00
1377299535, 262.00
1377299540, 262.00
1377299545, 263.00
1377299550, 261.00
1377299555, 262.00
1377299560, 260.00
1377299565, 262.00
1377299570, 262.00
1377299575, 261.00
1377299580, 261.00
1377299585, 262.00
1377299590, 263.00
1377299595, 262.00
1377299600, 263.00
1377299605, 263.00
1377299610, 263.00
1377299615, 262.00
1377299620, 261.00
1377299625, 263.00
1377299630, 264.00
1377299635, 263.00
1377299640, 261.00
1377299645, 262.00
1377299650, 263.00
1377299655, 264.00
1377299660, 263.00
1377299665, 260.00
1377299670, 261.00
1377299675, 262.00
1377299680, 262.00
1377299685, 262.00
1377299690, 263.00
1377299695, 263.00
1377299700, 263.00
1377299705, 262.00
1377299710, 262.00
1377299715, 263.00
1377299720, 263.00
1377299725, 263.00
1377299730, 263.00
1377299735, 263.00
1377299740, 261.00
1377299745, 262.00
1377299750, 261.00
1377299755, 262.00
1377299760, 262.00
1377299765, 263.00
1377299770, 263.00
1377299775, 262.00
1377299780, 262.00
1377299785, 262.00
1377299790, 263.00
1377299795, 262.00
1377299800, 262.00
1377299805, 261.00
1377299810, 262.00
1377299815, 262.00
1377299820, 262.00
1377299825, 262.00
1377299830, 261.00
1377299835, 262.00
1377299840, 261.00
1377299845, 262.00
1377299850, 262.00
1377299855, 262.00
1377299860, 262.00
1377299865, 262.00
1377299870, 262.00
1377299875, 262.00
1377299880, 261.00
1377299885, 261.00
1377299890, 262.00
1377299895, 262.00
1377299900, 263.00
1377299905, 263.00
1377299910, 262.00
1377299915, 263.00
1377299920, 262.00
1377299925, 263.00
1377299930, 263.00
1377299935, 263.00
1377299940, 264.00
1377299945, 264.00
1377299950, 263.00
1377299955, 264.00
1377299960, 261.00
1377299965, 264.00
1377299970, 263.00
1377299975, 264.00
1377299980, 264.00
1377299985, 263.00
1377299990, 262.00
1377299995, 262.00
1377300000, 262.00
1377300005, 263.00
1377300010, 263.00
1377300015, 264.00
1377300020, 263.00
1377300025, 263.00
1377300030, 263.00
1377300035, 262.00
1377300040, 262.00
1377300045, 263.00
1377300050, 263.00
1377300055, 263.00
1377300060, 263.00
1377300065, 262.00
1377300070, 262.00
1377300075, 262.00
1377300080, 263.00
1377300085, 263.00
1377300090, 264.00
1377300095, 263.00
1377300100, 263.00
1377300105, 263.00
1377300110, 262.00
1377300115, 263.00
1377300120, 263.00
1377300125, 264.00
1377300130, 264.00
1377300135, 264.00
1377300140, 263.00
1377300145, 264.00
1377300150, 264.00
1377300155, 264.00
1377300160, 264.00
1377300165, 264.00
1377300170, 263.00
1377300175, 264.00
1377300180, 265.00
1377300185, 265.00
1377300190, 264.00
1377300195, 264.00
1377300200, 263.00
1377300205, 263.00
1377300210, 264.00
1377300215, 266.00
1377300220, 265.00
1377300225, 265.00
1377300230, 264.00
1377300235, 265.00
1377300240, 263.00
1377300245, 263.00
1377300250, 264.00
1377300255, 265.00
1377300260, 264.00
1377300265, 264.00
1377300270, 262.00
1377300275, 265.00
1377300280, 266.00
1377300285, 265.00
1377300290, 265.00
1377300295, 265.00
1377300300, 264.00
1377300305, 265.00
1377300310, 265.00
1377300315, 266.00
1377300320, 265.00
1377300325, 264.00
1377300330, 266.00
1377300335, 267.00
