1377270000, 0.00
1377270010, 0.00
1377270020, 0.00
1377270030, 0.00
1377270040, 0.00
1377270050, 0.00
1377270060, 0.00
1377270070, 0.00
1377270080, 0.00
1377270090, 0.00
1377270100, 0.00
1377270110, 0.00
1377270120, 0.00
1377270130, 0.00
1377270140, 0.00
1377270150, 0.00
1377270160, 0.00
1377270170, 0.00
1377270180, 0.00
1377270190, 0.00
1377270200, 0.00
1377270210, 0.00
1377270220, 0.00
1377270230, 0.00
1377270240, 0.00
1377270250, 0.00
1377270260, 0.00
1377270270, 0.00
1377270280, 0.00
1377270290, 0.00
1377270300, 0.00
1377270310, 0.00
1377270320, 0.00
1377270330, 0.00
1377270340, 0.00
1377270350, 0.00
1377270360, 0.00
1377270370, 0.00
1377270380, 0.00
1377270390, 0.00
1377270400, 0.00
1377270410, 0.00
1377270421, 0.00
1377270430, 0.00
1377270440, 0.00
1377270450, 0.00
1377270460, 0.00
1377270470, 0.00
1377270480, 0.00
1377270490, 0.00
1377270500, 0.00
1377270510, 0.00
1377270520, 0.00
1377270530, 0.00
1377270540, 0.00
1377270550, 0.00
1377270560, 0.00
1377270570, 0.00
1377270580, 0.00
1377270590, 0.00
1377270600, 0.00
1377270610, 0.00
1377270620, 0.00
1377270630, 0.00
1377270640, 0.00
1377270650, 0.00
1377270660, 0.00
1377270670, 0.00
1377270680, 0.00
1377270690, 0.00
1377270700, 0.00
1377270710, 0.00
1377270720, 0.00
1377270730, 0.00
1377270740, 0.00
1377270750, 0.00
1377270760, 0.00
1377270770, 0.00
1377270780, 0.00
1377270790, 0.00
1377270800, 0.00
1377270810, 0.00
1377270820, 0.00
1377270830, 0.00
1377270840, 0.00
1377270850, 0.00
1377270860, 0.00
1377270870, 0.00
1377270880, 0.00
1377299093, 0.00
1377299125, 0.00
1377299130, 0.00
1377299139, 0.00
1377299149, 0.00
1377299159, 0.00
1377299169, 0.00
1377299179, 0.00
1377299189, 0.00
1377299199, 0.00
1377299209, 0.00
1377299219, 0.00
1377299229, 0.00
1377299239, 0.00
1377299249, 0.00
1377299259, 0.00
1377299269, 0.00
1377299279, 0.00
1377299289, 0.00
1377299299, 0.00
1377299309, 0.00
1377299319, 0.00
1377299329, 0.00
1377299339, 0.00
1377299349, 0.00
1377299359, 0.00
1377299369, 0.00
1377299379, 0.00
1377299389, 0.00
1377299399, 0.00
1377299409, 0.00
1377299419, 0.00
1377299429, 0.00
1377299439, 0.00
1377299449, 0.00
1377299459, 0.00
1377299469, 0.00
1377299479, 0.00
1377299489, 0.00
1377299499, 0.00
1377299509, 0.00
1377299519, 0.00
1377299529, 0.00
1377299539, 0.00
1377299549, 0.00
1377299559, 0.00
1377299569, 0.00
1377299579, 0.00
1377299589, 0.00
1377299599, 0.00
1377299609, 0.00
1377299619, 0.00
1377299629, 0.00
1377299639, 0.00
1377299649, 0.00
1377299659, 0.00
1377299669, 0.00
1377299679, 0.00
1377299689, 0.00
1377299699, 0.00
1377299709, 0.00
1377299719, 0.00
1377299729, 0.00
1377299739, 0.00
1377299749, 0.00
1377299759, 0.00
1377299769, 0.00
1377299779, 0.00
1377299789, 0.00
1377299799, 0.00
1377299809, 0.00
1377299819, 0.00
1377299829, 0.00
1377299839, 0.00
1377299849, 0.00
1377299859, 0.00
1377299869, 0.00
1377299879, 0.00
1377299889, 0.00
1377299899, 0.00
1377299909, 0.00
1377299919, 0.00
1377299929, 0.00
1377299939, 0.00
1377299949, 0.00
1377299959, 0.00
1377299969, 0.00
1377299979, 0.00
1377299989, 0.00
1377299999, 0.00
1377300009, 0.00
1377300019, 0.00
1377300029, 0.00
1377300039, 0.00
1377300049, 0.00
1377300059, 0.00
1377300069, 0.00
1377300079, 0.00
1377300089, 0.00
1377300099, 0.00
1377300109, 0.00
1377300119, 0.00
1377300129, 0.00
1377300139, 0.00
1377300149, 0.00
1377300159, 0.00
1377300169, 0.00
1377300179, 0.00
1377300189, 0.00
1377300199, 0.00
1377300209, 0.00
1377300219, 0.00
1377300229, 0.00
1377300239, 0.00
1377300249, 0.00
1377300259, 0.00
1377300269, 0.00
1377300279, 0.00
1377300289, 0.00
1377300299, 0.00
1377300309, 0.00
1377300319, 0.00
1377300329, 0.00
1377300339, 0.00
1377300349, 0.00
1377300359, 0.00
1377300369, 0.00
1377300379, 0.00
1377300389, 0.00
1377300399, 0.00
1377300409, 0.00
1377300419, 0.00
1377300429, 0.00
1377300439, 0.00
1377300449, 0.00
1377300459, 0.00
1377300469, 0.00
1377300479, 0.00
1377300489, 0.00
1377300499, 0.00
1377300509, 0.00
1377300519, 0.00
1377300529, 0.00
1377300539, 0.00
1377300549, 0.00
1377300559, 0.00
1377300569, 0.00
1377300579, 0.00
1377300589, 0.00
1377300599, 0.00
1377300609, 0.00
1377300619, 0.00
1377300629, 0.00
1377300639, 0.00
1377300649, 0.00
1377300659, 0.00
1377300669, 0.00
1377300679, 0.00
1377300689, 0.00
1377300699, 0.00
1377300709, 0.00
1377300719, 0.00
1377300729, 0.00
1377300739, 0.00
1377300749, 0.00
1377300759, 0.00
1377300769, 0.00
1377300779, 0.00
1377300789, 0.00
